model_name,dataset_name,dataset_path,dataset_config,horizon,cutoff,lead_time,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target_column,generate_univariate_targets_from,past_dynamic_columns,excluded_columns,test_error,training_time_s,inference_time_s,dataset_fingerprint,trained_on_this_dataset,fev_version,MAE,MAPE,RMSE,SOLAR_ACC
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-120,1,24,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.550682008266449,,,02918cd0af817df6,False,0.5.0,0.0863372609019279,1.942390203475952,0.1478230208158493,0.550682008266449
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-96,1,24,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6608836054801941,,,02918cd0af817df6,False,0.5.0,0.0677870213985443,1.8580325841903689,0.1103634759783744,0.6608836054801941
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-72,1,24,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.3892633020877838,,,02918cd0af817df6,False,0.5.0,0.0947956889867782,5.664867877960205,0.1598819494247436,0.3892633020877838
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-48,1,24,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.4990785419940948,,,02918cd0af817df6,False,0.5.0,0.0837145745754242,1.752920150756836,0.1421366780996322,0.4990785419940948
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-24,1,24,1024,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.568785548210144,,,02918cd0af817df6,False,0.5.0,0.079762578010559,3.9264261722564697,0.1343027800321579,0.568785548210144
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-120,1,24,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5531527400016785,,,02918cd0af817df6,False,0.5.0,0.0855989977717399,1.942901611328125,0.1461949050426483,0.5531527400016785
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-96,1,24,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6782801151275635,,,02918cd0af817df6,False,0.5.0,0.0643804743885994,1.7643389701843262,0.1050861105322837,0.6782801151275635
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-72,1,24,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.3845369815826416,,,02918cd0af817df6,False,0.5.0,0.0943567603826522,5.624703407287598,0.1597101837396621,0.3845369815826416
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-48,1,24,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.4906758964061737,,,02918cd0af817df6,False,0.5.0,0.0849764496088028,1.7841728925704956,0.144146129488945,0.4906758964061737
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-24,1,24,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5744960308074951,,,02918cd0af817df6,False,0.5.0,0.0782963335514068,3.722616195678711,0.1320772320032119,0.5744960308074951
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-480,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5443007946014404,,,433696a6d4fb4551,False,0.5.0,0.0589156299829483,4.1933369636535645,0.1255923807621002,0.5443007946014404
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-384,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6473929286003113,,,433696a6d4fb4551,False,0.5.0,0.0542804412543773,2.6216859817504883,0.1095266491174697,0.6473929286003113
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-288,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7199032306671143,,,433696a6d4fb4551,False,0.5.0,0.045817956328392,1.934274792671204,0.0967219546437263,0.7199032306671143
sundial_base_128m,solar,/mnt/EnergyEVA/solar/solete.parquet,,96,-192,1,96,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5912753939628601,,,433696a6d4fb4551,False,0.5.0,0.0586024187505245,4.550363540649414,0.1135411411523819,0.5912753939628601
